"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:00:00.000","1.505","1.505","-1.993","-1.993"
"00:00:00.010","1.503","1.503","-1.994","-1.994"
"00:00:00.020","1.505","1.505","-1.996","-1.996"
"00:00:00.030","1.505","1.505","-1.986","-1.986"
"00:00:00.040","1.503","1.503","-1.995","-1.995"
"00:00:00.050","1.505","1.505","-1.995","-1.995"
"00:00:00.060","1.505","1.505","-1.994","-1.994"
"00:00:00.070","1.505","1.505","-1.997","-1.997"
"00:00:00.080","1.504","1.504","-1.994","-1.994"
"00:00:00.090","1.504","1.504","-1.995","-1.995"
"00:00:00.100","1.506","1.506","-1.995","-1.995"
"00:00:00.110","1.504","1.504","-1.993","-1.993"
"00:00:00.120","1.504","1.504","-1.999","-1.999"
"00:00:00.130","1.505","1.505","-1.993","-1.993"
"00:00:00.140","1.503","1.503","-1.994","-1.994"
"00:00:00.150","1.506","1.506","-1.993","-1.993"
"00:00:00.160","1.505","1.505","-1.990","-1.990"
"00:00:00.170","1.506","1.506","-1.993","-1.993"
"00:00:00.180","1.501","1.501","-1.990","-1.990"
"00:00:00.190","1.506","1.506","-1.997","-1.997"
"00:00:00.200","1.505","1.505","-1.991","-1.991"
"00:00:00.210","1.505","1.505","-1.987","-1.987"
"00:00:00.220","1.502","1.502","-1.993","-1.993"
"00:00:00.230","1.504","1.504","-1.995","-1.995"
"00:00:00.240","1.505","1.505","-1.995","-1.995"
"00:00:00.250","1.504","1.504","-1.996","-1.996"
"00:00:00.260","1.504","1.504","-1.995","-1.995"
"00:00:00.270","1.502","1.502","-1.995","-1.995"
"00:00:00.280","1.503","1.503","-1.991","-1.991"
"00:00:00.290","1.503","1.503","-1.992","-1.992"
"00:00:00.300","1.503","1.503","-1.994","-1.994"
"00:00:00.310","1.503","1.503","-1.996","-1.996"
"00:00:00.320","1.505","1.505","-1.996","-1.996"
"00:00:00.330","1.505","1.505","-1.995","-1.995"
"00:00:00.340","1.503","1.503","-1.997","-1.997"
"00:00:00.350","1.504","1.504","-1.993","-1.993"
"00:00:00.360","1.504","1.504","-1.997","-1.997"
"00:00:00.370","1.503","1.503","-1.993","-1.993"
"00:00:00.380","1.504","1.504","-1.996","-1.996"
"00:00:00.390","1.504","1.504","-1.992","-1.992"
"00:00:00.400","1.505","1.505","-1.993","-1.993"
"00:00:00.410","1.503","1.503","-1.997","-1.997"
"00:00:00.420","1.504","1.504","-2.000","-2.000"
"00:00:00.430","1.504","1.504","-1.986","-1.986"
"00:00:00.440","1.504","1.504","-1.991","-1.991"
"00:00:00.450","1.503","1.503","-1.993","-1.993"
"00:00:00.460","1.503","1.503","-1.992","-1.992"
"00:00:00.470","1.504","1.504","-1.995","-1.995"
"00:00:00.480","1.505","1.505","-1.999","-1.999"
"00:00:00.490","1.504","1.504","-1.994","-1.994"
"00:00:00.500","1.503","1.503","-1.994","-1.994"
"00:00:00.510","1.505","1.505","-1.988","-1.988"
"00:00:00.520","1.505","1.505","-1.996","-1.996"
"00:00:00.530","1.503","1.503","-1.996","-1.996"
"00:00:00.540","1.502","1.502","-1.997","-1.997"
"00:00:00.550","1.504","1.504","-1.995","-1.995"
"00:00:00.560","1.504","1.504","-1.993","-1.993"
"00:00:00.570","1.504","1.504","-1.993","-1.993"
"00:00:00.580","1.503","1.503","-1.996","-1.996"
"00:00:00.590","1.503","1.503","-1.995","-1.995"
"00:00:00.600","1.504","1.504","-1.994","-1.994"
"00:00:00.610","1.503","1.503","-1.993","-1.993"
"00:00:00.620","1.503","1.503","-1.997","-1.997"
"00:00:00.630","1.503","1.503","-1.997","-1.997"
"00:00:00.640","1.504","1.504","-1.991","-1.991"
"00:00:00.650","1.504","1.504","-1.994","-1.994"
"00:00:00.660","1.503","1.503","-1.995","-1.995"
"00:00:00.670","1.503","1.503","-1.994","-1.994"
"00:00:00.680","1.503","1.503","-1.997","-1.997"
"00:00:00.690","1.502","1.502","-1.995","-1.995"
"00:00:00.700","1.503","1.503","-1.995","-1.995"
"00:00:00.710","1.503","1.503","-1.994","-1.994"
"00:00:00.720","1.503","1.503","-1.996","-1.996"
"00:00:00.730","1.502","1.502","-1.994","-1.994"
"00:00:00.740","1.502","1.502","-1.988","-1.988"
"00:00:00.750","1.503","1.503","-1.994","-1.994"
"00:00:00.760","1.503","1.503","-1.998","-1.998"
"00:00:00.770","1.504","1.504","-1.997","-1.997"
"00:00:00.780","1.503","1.503","-1.988","-1.988"
"00:00:00.790","1.504","1.504","-1.989","-1.989"
"00:00:00.800","1.503","1.503","-1.991","-1.991"
"00:00:00.810","1.503","1.503","-1.990","-1.990"
"00:00:00.820","1.502","1.502","-1.995","-1.995"
"00:00:00.830","1.503","1.503","-1.990","-1.990"
"00:00:00.840","1.503","1.503","-1.995","-1.995"
"00:00:00.850","1.503","1.503","-1.995","-1.995"
"00:00:00.860","1.504","1.504","-1.990","-1.990"
"00:00:00.870","1.502","1.502","-1.997","-1.997"
"00:00:00.880","1.502","1.502","-2.001","-2.001"
"00:00:00.890","1.504","1.504","-1.996","-1.996"
"00:00:00.900","1.504","1.504","-2.001","-2.001"
"00:00:00.910","1.504","1.504","-1.991","-1.991"
"00:00:00.920","1.503","1.503","-1.994","-1.994"
"00:00:00.930","1.504","1.504","-1.995","-1.995"
"00:00:00.940","1.508","1.508","-1.980","-1.980"
"00:00:00.950","1.505","1.505","-1.996","-1.996"
"00:00:00.960","1.504","1.504","-1.991","-1.991"
"00:00:00.970","1.501","1.501","-2.001","-2.001"
"00:00:00.980","1.505","1.505","-1.991","-1.991"
"00:00:00.990","1.505","1.505","-1.987","-1.987"
"00:00:01.000","1.504","1.504","-1.992","-1.992"
"00:00:01.010","1.505","1.505","-1.995","-1.995"
"00:00:01.020","1.505","1.505","-1.994","-1.994"
"00:00:01.030","1.505","1.505","-1.994","-1.994"
"00:00:01.040","1.502","1.502","-2.001","-2.001"
"00:00:01.050","1.503","1.503","-1.995","-1.995"
"00:00:01.060","1.505","1.505","-1.994","-1.994"
"00:00:01.070","1.502","1.502","-1.997","-1.997"
"00:00:01.080","1.503","1.503","-2.000","-2.000"
"00:00:01.090","1.506","1.506","-1.988","-1.988"
"00:00:01.100","1.503","1.503","-2.001","-2.001"
"00:00:01.110","1.502","1.502","-1.996","-1.996"
"00:00:01.120","1.505","1.505","-1.998","-1.998"
"00:00:01.130","1.503","1.503","-1.995","-1.995"
"00:00:01.140","1.503","1.503","-1.991","-1.991"
"00:00:01.150","1.504","1.504","-1.995","-1.995"
"00:00:01.160","1.503","1.503","-1.993","-1.993"
"00:00:01.170","1.502","1.502","-2.000","-2.000"
"00:00:01.180","1.503","1.503","-2.000","-2.000"
"00:00:01.190","1.504","1.504","-1.993","-1.993"
"00:00:01.200","1.505","1.505","-1.995","-1.995"
"00:00:01.210","1.502","1.502","-1.993","-1.993"
"00:00:01.220","1.503","1.503","-1.992","-1.992"
"00:00:01.230","1.504","1.504","-1.995","-1.995"
"00:00:01.240","1.503","1.503","-1.996","-1.996"
"00:00:01.250","1.504","1.504","-1.996","-1.996"
"00:00:01.260","1.503","1.503","-1.989","-1.989"
"00:00:01.270","1.503","1.503","-1.994","-1.994"
"00:00:01.280","1.505","1.505","-1.991","-1.991"
"00:00:01.290","1.504","1.504","-1.994","-1.994"
"00:00:01.300","1.504","1.504","-1.996","-1.996"
"00:00:01.310","1.503","1.503","-1.994","-1.994"
"00:00:01.320","1.503","1.503","-1.994","-1.994"
"00:00:01.330","1.503","1.503","-1.995","-1.995"
"00:00:01.340","1.503","1.503","-1.995","-1.995"
"00:00:01.350","1.505","1.505","-1.995","-1.995"
"00:00:01.360","1.503","1.503","-1.994","-1.994"
"00:00:01.370","1.504","1.504","-1.993","-1.993"
"00:00:01.380","1.504","1.504","-1.996","-1.996"
"00:00:01.390","1.501","1.501","-1.996","-1.996"
"00:00:01.400","1.502","1.502","-1.997","-1.997"
"00:00:01.410","1.503","1.503","-1.995","-1.995"
"00:00:01.420","1.503","1.503","-1.995","-1.995"
"00:00:01.430","1.503","1.503","-1.997","-1.997"
"00:00:01.440","1.503","1.503","-1.990","-1.990"
"00:00:01.450","1.506","1.506","-1.994","-1.994"
"00:00:01.460","1.504","1.504","-2.005","-2.005"
"00:00:01.470","1.504","1.504","-1.998","-1.998"
"00:00:01.480","1.504","1.504","-1.992","-1.992"
"00:00:01.490","1.505","1.505","-1.993","-1.993"
"00:00:01.500","1.503","1.503","-1.994","-1.994"
"00:00:01.510","1.503","1.503","-1.994","-1.994"
"00:00:01.520","1.503","1.503","-1.993","-1.993"
"00:00:01.530","1.503","1.503","-1.996","-1.996"
"00:00:01.540","1.503","1.503","-1.991","-1.991"
"00:00:01.550","1.503","1.503","-1.990","-1.990"
"00:00:01.560","1.503","1.503","-1.992","-1.992"
"00:00:01.570","1.504","1.504","-1.992","-1.992"
"00:00:01.580","1.503","1.503","-1.995","-1.995"
"00:00:01.590","1.503","1.503","-1.994","-1.994"
"00:00:01.600","1.503","1.503","-1.993","-1.993"
"00:00:01.610","1.504","1.504","-2.000","-2.000"
"00:00:01.620","1.503","1.503","-1.998","-1.998"
"00:00:01.630","1.502","1.502","-2.000","-2.000"
"00:00:01.640","1.505","1.505","-1.995","-1.995"
"00:00:01.650","1.504","1.504","-1.995","-1.995"
"00:00:01.660","1.503","1.503","-1.996","-1.996"
"00:00:01.670","1.502","1.502","-1.989","-1.989"
"00:00:01.680","1.505","1.505","-1.990","-1.990"
"00:00:01.690","1.503","1.503","-2.003","-2.003"
"00:00:01.700","1.504","1.504","-1.990","-1.990"
"00:00:01.710","1.503","1.503","-1.992","-1.992"
"00:00:01.720","1.502","1.502","-1.991","-1.991"
"00:00:01.730","1.504","1.504","-1.995","-1.995"
"00:00:01.740","1.503","1.503","-1.994","-1.994"
"00:00:01.750","1.504","1.504","-1.987","-1.987"
"00:00:01.760","1.505","1.505","-1.997","-1.997"
"00:00:01.770","1.504","1.504","-1.993","-1.993"
"00:00:01.780","1.502","1.502","-1.999","-1.999"
"00:00:01.790","1.502","1.502","-1.995","-1.995"
"00:00:01.800","1.503","1.503","-1.996","-1.996"
"00:00:01.810","1.504","1.504","-1.994","-1.994"
"00:00:01.820","1.502","1.502","-1.998","-1.998"
"00:00:01.830","1.502","1.502","-2.000","-2.000"
"00:00:01.840","1.503","1.503","-1.992","-1.992"
"00:00:01.850","1.506","1.506","-1.993","-1.993"
"00:00:01.860","1.503","1.503","-1.995","-1.995"
"00:00:01.870","1.502","1.502","-1.996","-1.996"
"00:00:01.880","1.503","1.503","-1.995","-1.995"
"00:00:01.890","1.502","1.502","-2.004","-2.004"
"00:00:01.900","1.502","1.502","-1.998","-1.998"
"00:00:01.910","1.504","1.504","-1.989","-1.989"
"00:00:01.920","1.503","1.503","-1.990","-1.990"
"00:00:01.930","1.505","1.505","-1.996","-1.996"
"00:00:01.940","1.505","1.505","-1.991","-1.991"
"00:00:01.950","1.504","1.504","-1.996","-1.996"
"00:00:01.960","1.504","1.504","-1.995","-1.995"
"00:00:01.970","1.504","1.504","-1.996","-1.996"
"00:00:01.980","1.504","1.504","-1.995","-1.995"
"00:00:01.990","1.505","1.505","-1.997","-1.997"
"00:00:02.000","1.504","1.504","-1.996","-1.996"
"00:00:02.010","1.504","1.504","-1.996","-1.996"
"00:00:02.020","1.503","1.503","-1.994","-1.994"
"00:00:02.030","1.503","1.503","-1.994","-1.994"
"00:00:02.040","1.503","1.503","-1.991","-1.991"
"00:00:02.050","1.503","1.503","-1.996","-1.996"
"00:00:02.060","1.503","1.503","-1.994","-1.994"
"00:00:02.070","1.502","1.502","-2.002","-2.002"
"00:00:02.080","1.504","1.504","-1.996","-1.996"
"00:00:02.090","1.504","1.504","-1.997","-1.997"
"00:00:02.100","1.504","1.504","-1.991","-1.991"
"00:00:02.110","1.505","1.505","-1.991","-1.991"
"00:00:02.120","1.502","1.502","-1.996","-1.996"
"00:00:02.130","1.503","1.503","-1.993","-1.993"
"00:00:02.140","1.503","1.503","-1.991","-1.991"
"00:00:02.150","1.503","1.503","-1.992","-1.992"
"00:00:02.160","1.501","1.501","-1.994","-1.994"
"00:00:02.170","1.503","1.503","-1.994","-1.994"
"00:00:02.180","1.504","1.504","-1.994","-1.994"
"00:00:02.190","1.504","1.504","-1.995","-1.995"
"00:00:02.200","1.504","1.504","-1.996","-1.996"
"00:00:02.210","1.504","1.504","-1.987","-1.987"
"00:00:02.220","1.505","1.505","-1.997","-1.997"
"00:00:02.230","1.503","1.503","-1.999","-1.999"
"00:00:02.240","1.503","1.503","-1.995","-1.995"
"00:00:02.250","1.502","1.502","-1.992","-1.992"
"00:00:02.260","1.502","1.502","-1.996","-1.996"
"00:00:02.270","1.503","1.503","-1.993","-1.993"
"00:00:02.280","1.502","1.502","-1.992","-1.992"
"00:00:02.290","1.503","1.503","-1.992","-1.992"
"00:00:02.300","1.503","1.503","-1.992","-1.992"
"00:00:02.310","1.505","1.505","-1.992","-1.992"
"00:00:02.320","1.505","1.505","-1.993","-1.993"
"00:00:02.330","1.502","1.502","-1.992","-1.992"
"00:00:02.340","1.503","1.503","-1.995","-1.995"
"00:00:02.350","1.505","1.505","-1.994","-1.994"
"00:00:02.360","1.502","1.502","-1.998","-1.998"
"00:00:02.370","1.502","1.502","-1.995","-1.995"
"00:00:02.380","1.503","1.503","-1.995","-1.995"
"00:00:02.390","1.503","1.503","-1.992","-1.992"
"00:00:02.400","1.502","1.502","-1.987","-1.987"
"00:00:02.410","1.504","1.504","-1.993","-1.993"
"00:00:02.420","1.502","1.502","-1.996","-1.996"
"00:00:02.430","1.503","1.503","-1.993","-1.993"
"00:00:02.440","1.503","1.503","-1.993","-1.993"
"00:00:02.450","1.504","1.504","-1.991","-1.991"
"00:00:02.460","1.504","1.504","-1.996","-1.996"
"00:00:02.470","1.504","1.504","-1.994","-1.994"
"00:00:02.480","1.505","1.505","-1.993","-1.993"
"00:00:02.490","1.505","1.505","-1.993","-1.993"
"00:00:02.500","1.503","1.503","-1.991","-1.991"
"00:00:02.510","1.504","1.504","-1.994","-1.994"
"00:00:02.520","1.504","1.504","-1.996","-1.996"
"00:00:02.530","1.504","1.504","-1.995","-1.995"
"00:00:02.540","1.502","1.502","-1.995","-1.995"
"00:00:02.550","1.502","1.502","-1.994","-1.994"
"00:00:02.560","1.504","1.504","-1.997","-1.997"
"00:00:02.570","1.503","1.503","-1.994","-1.994"
"00:00:02.580","1.505","1.505","-1.995","-1.995"
"00:00:02.590","1.505","1.505","-1.997","-1.997"
"00:00:02.600","1.503","1.503","-1.992","-1.992"
"00:00:02.610","1.501","1.501","-1.996","-1.996"
"00:00:02.620","1.503","1.503","-1.997","-1.997"
"00:00:02.630","1.505","1.505","-1.993","-1.993"
"00:00:02.640","1.503","1.503","-1.992","-1.992"
"00:00:02.650","1.503","1.503","-1.993","-1.993"
"00:00:02.660","1.503","1.503","-1.992","-1.992"
"00:00:02.670","1.503","1.503","-1.995","-1.995"
"00:00:02.680","1.503","1.503","-1.995","-1.995"
"00:00:02.690","1.502","1.502","-2.016","-2.016"
"00:00:02.700","1.503","1.503","-1.992","-1.992"
"00:00:02.710","1.503","1.503","-1.998","-1.998"
"00:00:02.720","1.503","1.503","-1.997","-1.997"
"00:00:02.730","1.503","1.503","-1.995","-1.995"
"00:00:02.740","1.504","1.504","-1.987","-1.987"
"00:00:02.750","1.503","1.503","-1.998","-1.998"
"00:00:02.760","1.505","1.505","-1.995","-1.995"
"00:00:02.770","1.502","1.502","-1.999","-1.999"
"00:00:02.780","1.503","1.503","-1.995","-1.995"
"00:00:02.790","1.504","1.504","-1.994","-1.994"
"00:00:02.800","1.504","1.504","-1.996","-1.996"
"00:00:02.810","1.502","1.502","-1.998","-1.998"
"00:00:02.820","1.503","1.503","-1.995","-1.995"
"00:00:02.830","1.503","1.503","-1.989","-1.989"
"00:00:02.840","1.503","1.503","-1.994","-1.994"
"00:00:02.850","1.502","1.502","-1.996","-1.996"
"00:00:02.860","1.503","1.503","-1.997","-1.997"
"00:00:02.870","1.505","1.505","-1.996","-1.996"
"00:00:02.880","1.503","1.503","-1.993","-1.993"
"00:00:02.890","1.504","1.504","-1.994","-1.994"
"00:00:02.900","1.505","1.505","-1.993","-1.993"
"00:00:02.910","1.502","1.502","-1.988","-1.988"
"00:00:02.920","1.503","1.503","-1.995","-1.995"
"00:00:02.930","1.502","1.502","-1.996","-1.996"
"00:00:02.940","1.502","1.502","-1.993","-1.993"
"00:00:02.950","1.503","1.503","-1.993","-1.993"
"00:00:02.960","1.503","1.503","-1.989","-1.989"
"00:00:02.970","1.505","1.505","-1.990","-1.990"
"00:00:02.980","1.504","1.504","-1.992","-1.992"
"00:00:02.990","1.504","1.504","-1.996","-1.996"
"00:00:03.000","1.504","1.504","-1.995","-1.995"
"00:00:03.010","1.503","1.503","-1.994","-1.994"
"00:00:03.020","1.503","1.503","-1.995","-1.995"
"00:00:03.030","1.503","1.503","-1.994","-1.994"
"00:00:03.040","1.503","1.503","-1.995","-1.995"
"00:00:03.050","1.504","1.504","-1.994","-1.994"
"00:00:03.060","1.504","1.504","-1.995","-1.995"
"00:00:03.070","1.503","1.503","-1.993","-1.993"
"00:00:03.080","1.504","1.504","-1.995","-1.995"
"00:00:03.090","1.503","1.503","-1.993","-1.993"
"00:00:03.100","1.504","1.504","-1.991","-1.991"
"00:00:03.110","1.502","1.502","-1.995","-1.995"
"00:00:03.120","1.505","1.505","-1.993","-1.993"
"00:00:03.130","1.505","1.505","-1.990","-1.990"
"00:00:03.140","1.506","1.506","-1.996","-1.996"
"00:00:03.150","1.502","1.502","-1.994","-1.994"
"00:00:03.160","1.506","1.506","-1.991","-1.991"
"00:00:03.170","1.505","1.505","-1.997","-1.997"
"00:00:03.180","1.504","1.504","-1.994","-1.994"
"00:00:03.190","1.503","1.503","-1.997","-1.997"
"00:00:03.200","1.504","1.504","-1.995","-1.995"
"00:00:03.210","1.505","1.505","-2.001","-2.001"
"00:00:03.220","1.503","1.503","-1.997","-1.997"
"00:00:03.230","1.505","1.505","-1.996","-1.996"
"00:00:03.240","1.502","1.502","-1.993","-1.993"
"00:00:03.250","1.504","1.504","-2.001","-2.001"
"00:00:03.260","1.502","1.502","-1.995","-1.995"
"00:00:03.270","1.505","1.505","-1.994","-1.994"
"00:00:03.280","1.503","1.503","-1.992","-1.992"
"00:00:03.290","1.505","1.505","-1.992","-1.992"
"00:00:03.300","1.505","1.505","-1.996","-1.996"
"00:00:03.310","1.504","1.504","-1.990","-1.990"
"00:00:03.320","1.505","1.505","-1.996","-1.996"
"00:00:03.330","1.503","1.503","-1.996","-1.996"
"00:00:03.340","1.503","1.503","-1.995","-1.995"
"00:00:03.350","1.507","1.507","-1.986","-1.986"
"00:00:03.360","1.504","1.504","-1.996","-1.996"
"00:00:03.370","1.500","1.500","-2.000","-2.000"
"00:00:03.380","1.500","1.500","-1.995","-1.995"
"00:00:03.390","1.502","1.502","-2.000","-2.000"
"00:00:03.400","1.505","1.505","-1.995","-1.995"
"00:00:03.410","1.503","1.503","-1.992","-1.992"
"00:00:03.420","1.505","1.505","-1.997","-1.997"
"00:00:03.430","1.504","1.504","-1.995","-1.995"
"00:00:03.440","1.503","1.503","-1.992","-1.992"
"00:00:03.450","1.503","1.503","-1.993","-1.993"
"00:00:03.460","1.503","1.503","-1.990","-1.990"
"00:00:03.470","1.503","1.503","-1.997","-1.997"
"00:00:03.480","1.503","1.503","-1.993","-1.993"
"00:00:03.490","1.502","1.502","-1.992","-1.992"
"00:00:03.500","1.505","1.505","-1.995","-1.995"
"00:00:03.510","1.506","1.506","-1.992","-1.992"
"00:00:03.520","1.503","1.503","-1.992","-1.992"
"00:00:03.530","1.504","1.504","-1.992","-1.992"
"00:00:03.540","1.505","1.505","-1.988","-1.988"
"00:00:03.550","1.503","1.503","-1.993","-1.993"
"00:00:03.560","1.502","1.502","-2.002","-2.002"
"00:00:03.570","1.503","1.503","-1.993","-1.993"
"00:00:03.580","1.506","1.506","-1.981","-1.981"
"00:00:03.590","1.504","1.504","-1.995","-1.995"
"00:00:03.600","1.505","1.505","-1.994","-1.994"
"00:00:03.610","1.503","1.503","-1.993","-1.993"
"00:00:03.620","1.503","1.503","-1.997","-1.997"
"00:00:03.630","1.505","1.505","-1.992","-1.992"
"00:00:03.640","1.505","1.505","-1.996","-1.996"
"00:00:03.650","1.505","1.505","-1.997","-1.997"
"00:00:03.660","1.502","1.502","-1.999","-1.999"
"00:00:03.670","1.503","1.503","-1.993","-1.993"
"00:00:03.680","1.504","1.504","-1.995","-1.995"
"00:00:03.690","1.505","1.505","-1.993","-1.993"
"00:00:03.700","1.503","1.503","-1.994","-1.994"
"00:00:03.710","1.502","1.502","-1.994","-1.994"
"00:00:03.720","1.505","1.505","-1.994","-1.994"
"00:00:03.730","1.501","1.501","-1.990","-1.990"
"00:00:03.740","1.502","1.502","-1.997","-1.997"
"00:00:03.750","1.502","1.502","-1.987","-1.987"
"00:00:03.760","1.506","1.506","-1.983","-1.983"
"00:00:03.770","1.503","1.503","-1.995","-1.995"
"00:00:03.780","1.504","1.504","-1.996","-1.996"
"00:00:03.790","1.505","1.505","-1.994","-1.994"
"00:00:03.800","1.503","1.503","-1.995","-1.995"
"00:00:03.810","1.504","1.504","-1.993","-1.993"
"00:00:03.820","1.502","1.502","-1.993","-1.993"
"00:00:03.830","1.504","1.504","-1.994","-1.994"
"00:00:03.840","1.503","1.503","-1.996","-1.996"
"00:00:03.850","1.503","1.503","-1.993","-1.993"
"00:00:03.860","1.505","1.505","-1.991","-1.991"
"00:00:03.870","1.505","1.505","-1.998","-1.998"
"00:00:03.880","1.503","1.503","-1.993","-1.993"
"00:00:03.890","1.501","1.501","-1.996","-1.996"
"00:00:03.900","1.502","1.502","-1.995","-1.995"
"00:00:03.910","1.500","1.500","-1.995","-1.995"
"00:00:03.920","1.505","1.505","-1.989","-1.989"
"00:00:03.930","1.507","1.507","-1.993","-1.993"
"00:00:03.940","1.504","1.504","-1.993","-1.993"
"00:00:03.950","1.503","1.503","-1.996","-1.996"
"00:00:03.960","1.503","1.503","-1.997","-1.997"
"00:00:03.970","1.505","1.505","-1.995","-1.995"
"00:00:03.980","1.503","1.503","-1.993","-1.993"
"00:00:03.990","1.503","1.503","-1.994","-1.994"
"00:00:04.000","1.503","1.503","-1.997","-1.997"
"00:00:04.010","1.504","1.504","-1.997","-1.997"
"00:00:04.020","1.503","1.503","-1.993","-1.993"
"00:00:04.030","1.502","1.502","-2.002","-2.002"
"00:00:04.040","1.505","1.505","-1.993","-1.993"
"00:00:04.050","1.503","1.503","-1.996","-1.996"
"00:00:04.060","1.503","1.503","-1.993","-1.993"
"00:00:04.070","1.504","1.504","-1.993","-1.993"
"00:00:04.080","1.505","1.505","-1.999","-1.999"
"00:00:04.090","1.503","1.503","-1.994","-1.994"
"00:00:04.100","1.503","1.503","-1.995","-1.995"
"00:00:04.110","1.504","1.504","-1.991","-1.991"
"00:00:04.120","1.503","1.503","-1.995","-1.995"
"00:00:04.130","1.503","1.503","-1.993","-1.993"
"00:00:04.140","1.502","1.502","-1.994","-1.994"
"00:00:04.150","1.504","1.504","-1.995","-1.995"
"00:00:04.160","1.504","1.504","-1.994","-1.994"
"00:00:04.170","1.503","1.503","-1.994","-1.994"
"00:00:04.180","1.504","1.504","-1.995","-1.995"
"00:00:04.190","1.502","1.502","-2.003","-2.003"
"00:00:04.200","1.504","1.504","-1.996","-1.996"
"00:00:04.210","1.502","1.502","-1.994","-1.994"
"00:00:04.220","1.503","1.503","-1.990","-1.990"
"00:00:04.230","1.503","1.503","-1.989","-1.989"
"00:00:04.240","1.502","1.502","-1.995","-1.995"
"00:00:04.250","1.503","1.503","-1.993","-1.993"
"00:00:04.260","1.502","1.502","-1.995","-1.995"
"00:00:04.270","1.503","1.503","-1.998","-1.998"
"00:00:04.280","1.503","1.503","-1.991","-1.991"
"00:00:04.290","1.503","1.503","-1.996","-1.996"
"00:00:04.300","1.504","1.504","-1.994","-1.994"
"00:00:04.310","1.503","1.503","-1.993","-1.993"
"00:00:04.320","1.503","1.503","-1.993","-1.993"
"00:00:04.330","1.503","1.503","-1.994","-1.994"
"00:00:04.340","1.504","1.504","-2.002","-2.002"
"00:00:04.350","1.505","1.505","-1.993","-1.993"
"00:00:04.360","1.502","1.502","-1.997","-1.997"
"00:00:04.370","1.505","1.505","-1.997","-1.997"
"00:00:04.380","1.504","1.504","-1.993","-1.993"
"00:00:04.390","1.503","1.503","-1.997","-1.997"
"00:00:04.400","1.503","1.503","-1.994","-1.994"
"00:00:04.410","1.503","1.503","-1.994","-1.994"
"00:00:04.420","1.504","1.504","-1.994","-1.994"
"00:00:04.430","1.504","1.504","-1.996","-1.996"
"00:00:04.440","1.503","1.503","-1.994","-1.994"
"00:00:04.450","1.503","1.503","-1.998","-1.998"
"00:00:04.460","1.503","1.503","-1.993","-1.993"
"00:00:04.470","1.503","1.503","-1.993","-1.993"
"00:00:04.480","1.503","1.503","-1.997","-1.997"
"00:00:04.490","1.503","1.503","-1.993","-1.993"
"00:00:04.500","1.503","1.503","-1.997","-1.997"
"00:00:04.510","1.504","1.504","-2.000","-2.000"
"00:00:04.520","1.502","1.502","-1.988","-1.988"
"00:00:04.530","1.503","1.503","-1.999","-1.999"
"00:00:04.540","1.503","1.503","-1.997","-1.997"
"00:00:04.550","1.505","1.505","-1.994","-1.994"
"00:00:04.560","1.504","1.504","-1.991","-1.991"
"00:00:04.570","1.505","1.505","-1.992","-1.992"
"00:00:04.580","1.503","1.503","-2.000","-2.000"
"00:00:04.590","1.503","1.503","-1.999","-1.999"
"00:00:04.600","1.502","1.502","-1.994","-1.994"
"00:00:04.610","1.504","1.504","-1.990","-1.990"
"00:00:04.620","1.503","1.503","-1.991","-1.991"
"00:00:04.630","1.506","1.506","-1.997","-1.997"
"00:00:04.640","1.504","1.504","-1.995","-1.995"
"00:00:04.650","1.503","1.503","-1.998","-1.998"
"00:00:04.660","1.504","1.504","-1.992","-1.992"
"00:00:04.670","1.503","1.503","-1.994","-1.994"
"00:00:04.680","1.501","1.501","-2.000","-2.000"
"00:00:04.690","1.502","1.502","-1.993","-1.993"
"00:00:04.700","1.505","1.505","-1.997","-1.997"
"00:00:04.710","1.505","1.505","-1.993","-1.993"
"00:00:04.720","1.502","1.502","-2.006","-2.006"
"00:00:04.730","1.505","1.505","-1.988","-1.988"
"00:00:04.740","1.504","1.504","-1.991","-1.991"
"00:00:04.750","1.504","1.504","-1.999","-1.999"
"00:00:04.760","1.503","1.503","-1.990","-1.990"
"00:00:04.770","1.502","1.502","-1.998","-1.998"
"00:00:04.780","1.502","1.502","-1.998","-1.998"
"00:00:04.790","1.505","1.505","-1.992","-1.992"
"00:00:04.800","1.505","1.505","-1.990","-1.990"
"00:00:04.810","1.504","1.504","-1.996","-1.996"
"00:00:04.820","1.504","1.504","-1.992","-1.992"
"00:00:04.830","1.504","1.504","-1.990","-1.990"
"00:00:04.840","1.502","1.502","-1.993","-1.993"
"00:00:04.850","1.506","1.506","-1.990","-1.990"
"00:00:04.860","1.503","1.503","-1.991","-1.991"
"00:00:04.870","1.501","1.501","-1.996","-1.996"
"00:00:04.880","1.502","1.502","-1.997","-1.997"
"00:00:04.890","1.503","1.503","-1.992","-1.992"
"00:00:04.900","1.505","1.505","-1.994","-1.994"
"00:00:04.910","1.504","1.504","-1.995","-1.995"
"00:00:04.920","1.503","1.503","-1.993","-1.993"
"00:00:04.930","1.505","1.505","-1.989","-1.989"
"00:00:04.940","1.502","1.502","-1.995","-1.995"
"00:00:04.950","1.502","1.502","-1.999","-1.999"
"00:00:04.960","1.504","1.504","-1.993","-1.993"
"00:00:04.970","1.502","1.502","-2.000","-2.000"
