"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:00:01.340","1.429","1.429","-2.008","-2.008"
"00:00:01.350","1.427","1.427","-2.016","-2.016"
"00:00:01.360","1.428","1.428","-2.012","-2.012"
"00:00:01.370","1.427","1.427","-2.011","-2.011"
"00:00:01.380","1.429","1.429","-2.004","-2.004"
"00:00:01.390","1.429","1.429","-2.015","-2.015"
"00:00:01.400","1.429","1.429","-2.010","-2.010"
"00:00:01.410","1.429","1.429","-2.012","-2.012"
"00:00:01.420","1.429","1.429","-2.009","-2.009"
"00:00:01.430","1.428","1.428","-2.010","-2.010"
"00:00:01.440","1.430","1.430","-2.013","-2.013"
"00:00:01.450","1.428","1.428","-2.010","-2.010"
"00:00:01.460","1.429","1.429","-2.011","-2.011"
"00:00:01.470","1.431","1.431","-2.004","-2.004"
"00:00:01.480","1.427","1.427","-2.008","-2.008"
"00:00:01.490","1.430","1.430","-2.008","-2.008"
"00:00:01.500","1.429","1.429","-2.011","-2.011"
"00:00:01.510","1.430","1.430","-2.009","-2.009"
"00:00:01.520","1.428","1.428","-2.003","-2.003"
"00:00:01.530","1.434","1.434","-2.005","-2.005"
"00:00:01.540","1.428","1.428","-2.015","-2.015"
"00:00:01.550","1.430","1.430","-2.007","-2.007"
"00:00:01.560","1.430","1.430","-2.013","-2.013"
"00:00:01.570","1.430","1.430","-2.003","-2.003"
"00:00:01.580","1.429","1.429","-2.013","-2.013"
"00:00:01.590","1.429","1.429","-2.011","-2.011"
"00:00:01.600","1.429","1.429","-2.013","-2.013"
"00:00:01.610","1.430","1.430","-2.011","-2.011"
"00:00:01.620","1.429","1.429","-2.011","-2.011"
"00:00:01.630","1.430","1.430","-2.011","-2.011"
"00:00:01.640","1.427","1.427","-2.010","-2.010"
"00:00:01.650","1.429","1.429","-2.006","-2.006"
"00:00:01.660","1.429","1.429","-2.010","-2.010"
"00:00:01.670","1.429","1.429","-2.011","-2.011"
"00:00:01.680","1.429","1.429","-2.013","-2.013"
"00:00:01.690","1.428","1.428","-2.019","-2.019"
"00:00:01.700","1.429","1.429","-2.009","-2.009"
"00:00:01.710","1.429","1.429","-2.019","-2.019"
"00:00:01.720","1.429","1.429","-2.007","-2.007"
"00:00:01.730","1.428","1.428","-2.013","-2.013"
"00:00:01.740","1.427","1.427","-2.011","-2.011"
"00:00:01.750","1.428","1.428","-2.005","-2.005"
"00:00:01.760","1.430","1.430","-2.012","-2.012"
"00:00:01.770","1.428","1.428","-2.011","-2.011"
"00:00:01.780","1.430","1.430","-2.008","-2.008"
"00:00:01.790","1.428","1.428","-2.009","-2.009"
"00:00:01.800","1.429","1.429","-2.011","-2.011"
"00:00:01.810","1.429","1.429","-2.009","-2.009"
"00:00:01.820","1.429","1.429","-2.011","-2.011"
"00:00:01.830","1.428","1.428","-2.011","-2.011"
"00:00:01.840","1.428","1.428","-2.014","-2.014"
"00:00:01.850","1.429","1.429","-2.013","-2.013"
"00:00:01.860","1.426","1.426","-2.023","-2.023"
"00:00:01.870","1.429","1.429","-2.013","-2.013"
"00:00:01.880","1.430","1.430","-2.009","-2.009"
"00:00:01.890","1.427","1.427","-2.009","-2.009"
"00:00:01.900","1.429","1.429","-2.009","-2.009"
"00:00:01.910","1.429","1.429","-2.011","-2.011"
"00:00:01.920","1.429","1.429","-2.012","-2.012"
"00:00:01.930","1.428","1.428","-2.012","-2.012"
"00:00:01.940","1.429","1.429","-2.012","-2.012"
"00:00:01.950","1.430","1.430","-2.008","-2.008"
"00:00:01.960","1.429","1.429","-2.010","-2.010"
"00:00:01.970","1.430","1.430","-2.012","-2.012"
"00:00:01.980","1.428","1.428","-2.012","-2.012"
"00:00:01.990","1.429","1.429","-2.013","-2.013"
"00:00:02.000","1.430","1.430","-2.008","-2.008"
"00:00:02.010","1.428","1.428","-2.014","-2.014"
"00:00:02.020","1.427","1.427","-2.010","-2.010"
"00:00:02.030","1.430","1.430","-2.010","-2.010"
"00:00:02.040","1.429","1.429","-2.011","-2.011"
"00:00:02.050","1.429","1.429","-2.024","-2.024"
"00:00:02.060","1.429","1.429","-2.015","-2.015"
"00:00:02.070","1.430","1.430","-2.007","-2.007"
"00:00:02.080","1.429","1.429","-2.010","-2.010"
"00:00:02.090","1.429","1.429","-2.011","-2.011"
"00:00:02.100","1.430","1.430","-2.008","-2.008"
"00:00:02.110","1.429","1.429","-2.012","-2.012"
"00:00:02.120","1.428","1.428","-2.010","-2.010"
"00:00:02.130","1.429","1.429","-2.013","-2.013"
"00:00:02.140","1.429","1.429","-2.010","-2.010"
"00:00:02.150","1.429","1.429","-2.012","-2.012"
"00:00:02.160","1.427","1.427","-2.010","-2.010"
"00:00:02.170","1.429","1.429","-2.012","-2.012"
"00:00:02.180","1.429","1.429","-2.008","-2.008"
"00:00:02.190","1.429","1.429","-2.012","-2.012"
"00:00:02.200","1.429","1.429","-2.012","-2.012"
"00:00:02.210","1.428","1.428","-2.011","-2.011"
"00:00:02.220","1.430","1.430","-2.010","-2.010"
"00:00:02.230","1.429","1.429","-2.010","-2.010"
"00:00:02.240","1.429","1.429","-2.012","-2.012"
"00:00:02.250","1.428","1.428","-2.008","-2.008"
"00:00:02.260","1.427","1.427","-1.999","-1.999"
"00:00:02.270","1.429","1.429","-2.003","-2.003"
"00:00:02.280","1.430","1.430","-2.015","-2.015"
"00:00:02.290","1.427","1.427","-2.013","-2.013"
"00:00:02.300","1.426","1.426","-2.012","-2.012"
"00:00:02.310","1.429","1.429","-2.010","-2.010"
"00:00:02.320","1.428","1.428","-2.010","-2.010"
"00:00:02.330","1.426","1.426","-2.005","-2.005"
"00:00:02.340","1.427","1.427","-2.013","-2.013"
"00:00:02.350","1.428","1.428","-2.010","-2.010"
"00:00:02.360","1.427","1.427","-2.013","-2.013"
"00:00:02.370","1.426","1.426","-2.015","-2.015"
"00:00:02.380","1.429","1.429","-2.008","-2.008"
"00:00:02.390","1.429","1.429","-2.009","-2.009"
"00:00:02.400","1.429","1.429","-2.011","-2.011"
"00:00:02.410","1.429","1.429","-2.007","-2.007"
"00:00:02.420","1.428","1.428","-2.008","-2.008"
"00:00:02.430","1.431","1.431","-2.006","-2.006"
"00:00:02.440","1.428","1.428","-2.008","-2.008"
"00:00:02.450","1.428","1.428","-2.012","-2.012"
"00:00:02.460","1.431","1.431","-2.008","-2.008"
"00:00:02.470","1.428","1.428","-2.013","-2.013"
"00:00:02.480","1.429","1.429","-2.010","-2.010"
"00:00:02.490","1.429","1.429","-2.010","-2.010"
"00:00:02.500","1.428","1.428","-2.012","-2.012"
"00:00:02.510","1.425","1.425","-2.012","-2.012"
"00:00:02.520","1.430","1.430","-2.007","-2.007"
"00:00:02.530","1.428","1.428","-2.017","-2.017"
"00:00:02.540","1.429","1.429","-2.007","-2.007"
"00:00:02.550","1.428","1.428","-2.009","-2.009"
"00:00:02.560","1.429","1.429","-2.008","-2.008"
"00:00:02.570","1.428","1.428","-2.007","-2.007"
"00:00:02.580","1.431","1.431","-2.008","-2.008"
"00:00:02.590","1.429","1.429","-2.007","-2.007"
"00:00:02.600","1.426","1.426","-2.012","-2.012"
"00:00:02.610","1.429","1.429","-2.010","-2.010"
"00:00:02.620","1.429","1.429","-2.013","-2.013"
"00:00:02.630","1.429","1.429","-2.012","-2.012"
"00:00:02.640","1.429","1.429","-2.010","-2.010"
"00:00:02.650","1.429","1.429","-2.010","-2.010"
"00:00:02.660","1.428","1.428","-2.012","-2.012"
"00:00:02.670","1.430","1.430","-2.009","-2.009"
"00:00:02.680","1.428","1.428","-2.012","-2.012"
"00:00:02.690","1.429","1.429","-2.010","-2.010"
"00:00:02.700","1.429","1.429","-2.011","-2.011"
"00:00:02.710","1.429","1.429","-2.010","-2.010"
"00:00:02.720","1.429","1.429","-2.010","-2.010"
"00:00:02.730","1.427","1.427","-2.004","-2.004"
"00:00:02.740","1.428","1.428","-2.011","-2.011"
"00:00:02.750","1.425","1.425","-2.017","-2.017"
"00:00:02.760","1.429","1.429","-2.008","-2.008"
"00:00:02.770","1.429","1.429","-2.010","-2.010"
"00:00:02.780","1.428","1.428","-2.010","-2.010"
"00:00:02.790","1.428","1.428","-2.011","-2.011"
"00:00:02.800","1.428","1.428","-2.011","-2.011"
"00:00:02.810","1.427","1.427","-2.012","-2.012"
"00:00:02.820","1.429","1.429","-2.011","-2.011"
"00:00:02.830","1.428","1.428","-2.016","-2.016"
"00:00:02.840","1.430","1.430","-2.002","-2.002"
"00:00:02.850","1.429","1.429","-2.014","-2.014"
"00:00:02.860","1.428","1.428","-2.009","-2.009"
"00:00:02.870","1.429","1.429","-2.005","-2.005"
"00:00:02.880","1.428","1.428","-2.006","-2.006"
"00:00:02.890","1.428","1.428","-2.011","-2.011"
"00:00:02.900","1.429","1.429","-2.011","-2.011"
"00:00:02.910","1.427","1.427","-2.010","-2.010"
"00:00:02.920","1.428","1.428","-2.008","-2.008"
"00:00:02.930","1.429","1.429","-2.009","-2.009"
"00:00:02.940","1.429","1.429","-2.008","-2.008"
"00:00:02.950","1.428","1.428","-2.013","-2.013"
"00:00:02.960","1.429","1.429","-2.010","-2.010"
"00:00:02.970","1.427","1.427","-2.017","-2.017"
"00:00:02.980","1.430","1.430","-2.009","-2.009"
"00:00:02.990","1.429","1.429","-2.011","-2.011"
"00:00:03.000","1.428","1.428","-2.011","-2.011"
"00:00:03.010","1.428","1.428","-2.008","-2.008"
"00:00:03.020","1.430","1.430","-2.008","-2.008"
"00:00:03.030","1.429","1.429","-2.010","-2.010"
"00:00:03.040","1.427","1.427","-2.008","-2.008"
"00:00:03.050","1.429","1.429","-2.012","-2.012"
"00:00:03.060","1.428","1.428","-2.012","-2.012"
"00:00:03.070","1.427","1.427","-2.009","-2.009"
"00:00:03.080","1.429","1.429","-2.010","-2.010"
"00:00:03.090","1.429","1.429","-2.007","-2.007"
"00:00:03.100","1.428","1.428","-2.010","-2.010"
"00:00:03.110","1.429","1.429","-2.013","-2.013"
"00:00:03.120","1.430","1.430","-2.005","-2.005"
"00:00:03.130","1.429","1.429","-2.008","-2.008"
"00:00:03.140","1.429","1.429","-2.012","-2.012"
"00:00:03.150","1.428","1.428","-2.012","-2.012"
"00:00:03.160","1.429","1.429","-2.010","-2.010"
"00:00:03.170","1.428","1.428","-2.012","-2.012"
"00:00:03.180","1.428","1.428","-2.017","-2.017"
"00:00:03.190","1.429","1.429","-2.007","-2.007"
"00:00:03.200","1.428","1.428","-2.011","-2.011"
"00:00:03.210","1.429","1.429","-2.011","-2.011"
"00:00:03.220","1.429","1.429","-2.012","-2.012"
"00:00:03.230","1.429","1.429","-2.010","-2.010"
"00:00:03.240","1.428","1.428","-2.011","-2.011"
"00:00:03.250","1.428","1.428","-2.009","-2.009"
"00:00:03.260","1.429","1.429","-2.008","-2.008"
"00:00:03.270","1.428","1.428","-2.011","-2.011"
"00:00:03.280","1.427","1.427","-2.011","-2.011"
"00:00:03.290","1.429","1.429","-2.012","-2.012"
"00:00:03.300","1.430","1.430","-2.008","-2.008"
"00:00:03.310","1.429","1.429","-2.011","-2.011"
"00:00:03.320","1.428","1.428","-2.022","-2.022"
"00:00:03.330","1.429","1.429","-2.009","-2.009"
"00:00:03.340","1.429","1.429","-2.009","-2.009"
"00:00:03.350","1.429","1.429","-2.009","-2.009"
"00:00:03.360","1.427","1.427","-2.012","-2.012"
"00:00:03.370","1.429","1.429","-2.007","-2.007"
"00:00:03.380","1.429","1.429","-2.012","-2.012"
"00:00:03.390","1.429","1.429","-2.012","-2.012"
"00:00:03.400","1.428","1.428","-2.008","-2.008"
"00:00:03.410","1.428","1.428","-2.012","-2.012"
"00:00:03.420","1.429","1.429","-2.008","-2.008"
"00:00:03.430","1.430","1.430","-2.005","-2.005"
"00:00:03.440","1.428","1.428","-2.011","-2.011"
"00:00:03.450","1.429","1.429","-2.010","-2.010"
"00:00:03.460","1.429","1.429","-2.013","-2.013"
"00:00:03.470","1.429","1.429","-2.008","-2.008"
"00:00:03.480","1.428","1.428","-2.013","-2.013"
"00:00:03.490","1.429","1.429","-2.010","-2.010"
"00:00:03.500","1.428","1.428","-2.016","-2.016"
"00:00:03.510","1.429","1.429","-2.011","-2.011"
"00:00:03.520","1.429","1.429","-2.017","-2.017"
"00:00:03.530","1.428","1.428","-2.011","-2.011"
"00:00:03.540","1.427","1.427","-2.013","-2.013"
"00:00:03.550","1.429","1.429","-2.011","-2.011"
"00:00:03.560","1.430","1.430","-2.009","-2.009"
"00:00:03.570","1.428","1.428","-2.008","-2.008"
"00:00:03.580","1.428","1.428","-2.014","-2.014"
"00:00:03.590","1.426","1.426","-2.006","-2.006"
"00:00:03.600","1.427","1.427","-2.012","-2.012"
"00:00:03.610","1.428","1.428","-2.012","-2.012"
"00:00:03.620","1.430","1.430","-2.008","-2.008"
"00:00:03.630","1.428","1.428","-2.007","-2.007"
"00:00:03.640","1.429","1.429","-2.008","-2.008"
"00:00:03.650","1.428","1.428","-2.015","-2.015"
"00:00:03.660","1.428","1.428","-2.012","-2.012"
"00:00:03.670","1.429","1.429","-2.007","-2.007"
"00:00:03.680","1.430","1.430","-2.011","-2.011"
"00:00:03.690","1.428","1.428","-2.011","-2.011"
"00:00:03.700","1.429","1.429","-2.010","-2.010"
"00:00:03.710","1.428","1.428","-2.012","-2.012"
"00:00:03.720","1.427","1.427","-2.011","-2.011"
"00:00:03.730","1.430","1.430","-2.014","-2.014"
"00:00:03.740","1.429","1.429","-2.011","-2.011"
"00:00:03.750","1.428","1.428","-2.013","-2.013"
"00:00:03.760","1.429","1.429","-2.004","-2.004"
"00:00:03.770","1.429","1.429","-2.009","-2.009"
"00:00:03.780","1.429","1.429","-2.007","-2.007"
"00:00:03.790","1.428","1.428","-2.010","-2.010"
"00:00:03.800","1.429","1.429","-2.004","-2.004"
"00:00:03.810","1.430","1.430","-2.012","-2.012"
"00:00:03.820","1.429","1.429","-2.012","-2.012"
"00:00:03.830","1.429","1.429","-2.007","-2.007"
"00:00:03.840","1.428","1.428","-2.019","-2.019"
"00:00:03.850","1.430","1.430","-2.013","-2.013"
"00:00:03.860","1.429","1.429","-2.016","-2.016"
"00:00:03.870","1.428","1.428","-2.013","-2.013"
"00:00:03.880","1.429","1.429","-2.011","-2.011"
"00:00:03.890","1.429","1.429","-2.014","-2.014"
"00:00:03.900","1.429","1.429","-2.009","-2.009"
"00:00:03.910","1.430","1.430","-2.010","-2.010"
"00:00:03.920","1.428","1.428","-2.014","-2.014"
"00:00:03.930","1.429","1.429","-2.010","-2.010"
"00:00:03.940","1.429","1.429","-2.012","-2.012"
"00:00:03.950","1.429","1.429","-2.009","-2.009"
"00:00:03.960","1.427","1.427","-2.012","-2.012"
"00:00:03.970","1.431","1.431","-2.011","-2.011"
"00:00:03.980","1.430","1.430","-2.006","-2.006"
"00:00:03.990","1.426","1.426","-2.010","-2.010"
"00:00:04.000","1.429","1.429","-2.018","-2.018"
"00:00:04.010","1.428","1.428","-2.015","-2.015"
"00:00:04.020","1.428","1.428","-2.012","-2.012"
"00:00:04.030","1.428","1.428","-2.009","-2.009"
"00:00:04.040","1.429","1.429","-2.013","-2.013"
"00:00:04.050","1.429","1.429","-2.012","-2.012"
"00:00:04.060","1.429","1.429","-2.008","-2.008"
"00:00:04.070","1.428","1.428","-2.013","-2.013"
"00:00:04.080","1.429","1.429","-2.012","-2.012"
"00:00:04.090","1.428","1.428","-2.013","-2.013"
"00:00:04.100","1.428","1.428","-2.009","-2.009"
"00:00:04.110","1.431","1.431","-2.012","-2.012"
"00:00:04.120","1.428","1.428","-2.015","-2.015"
"00:00:04.130","1.429","1.429","-2.008","-2.008"
"00:00:04.140","1.430","1.430","-2.011","-2.011"
"00:00:04.150","1.428","1.428","-2.010","-2.010"
"00:00:04.160","1.429","1.429","-2.004","-2.004"
"00:00:04.170","1.429","1.429","-2.013","-2.013"
"00:00:04.180","1.429","1.429","-2.008","-2.008"
"00:00:04.190","1.428","1.428","-2.005","-2.005"
"00:00:04.200","1.429","1.429","-2.012","-2.012"
"00:00:04.210","1.428","1.428","-2.011","-2.011"
"00:00:04.220","1.427","1.427","-2.012","-2.012"
"00:00:04.230","1.428","1.428","-2.011","-2.011"
"00:00:04.240","1.430","1.430","-2.011","-2.011"
"00:00:04.250","1.427","1.427","-2.009","-2.009"
"00:00:04.260","1.428","1.428","-2.010","-2.010"
"00:00:04.270","1.430","1.430","-2.007","-2.007"
"00:00:04.280","1.428","1.428","-2.008","-2.008"
"00:00:04.290","1.427","1.427","-2.019","-2.019"
"00:00:04.300","1.429","1.429","-2.006","-2.006"
"00:00:04.310","1.429","1.429","-2.015","-2.015"
"00:00:04.320","1.428","1.428","-2.010","-2.010"
"00:00:04.330","1.428","1.428","-2.011","-2.011"
"00:00:04.340","1.428","1.428","-2.012","-2.012"
"00:00:04.350","1.428","1.428","-2.010","-2.010"
"00:00:04.360","1.428","1.428","-2.012","-2.012"
"00:00:04.370","1.431","1.431","-2.004","-2.004"
"00:00:04.380","1.427","1.427","-2.011","-2.011"
"00:00:04.390","1.426","1.426","-2.011","-2.011"
"00:00:04.400","1.429","1.429","-2.006","-2.006"
"00:00:04.410","1.429","1.429","-2.012","-2.012"
"00:00:04.420","1.428","1.428","-2.011","-2.011"
"00:00:04.430","1.429","1.429","-2.009","-2.009"
"00:00:04.440","1.428","1.428","-2.011","-2.011"
"00:00:04.450","1.429","1.429","-2.016","-2.016"
"00:00:04.460","1.429","1.429","-2.012","-2.012"
"00:00:04.470","1.430","1.430","-2.008","-2.008"
"00:00:04.480","1.428","1.428","-2.009","-2.009"
"00:00:04.490","1.428","1.428","-2.013","-2.013"
"00:00:04.500","1.428","1.428","-2.013","-2.013"
"00:00:04.510","1.429","1.429","-2.007","-2.007"
"00:00:04.520","1.427","1.427","-2.010","-2.010"
"00:00:04.530","1.428","1.428","-2.006","-2.006"
"00:00:04.540","1.428","1.428","-2.011","-2.011"
"00:00:04.550","1.428","1.428","-2.015","-2.015"
"00:00:04.560","1.428","1.428","-2.010","-2.010"
"00:00:04.570","1.427","1.427","-2.010","-2.010"
"00:00:04.580","1.428","1.428","-2.011","-2.011"
"00:00:04.590","1.428","1.428","-2.006","-2.006"
"00:00:04.600","1.428","1.428","-2.015","-2.015"
"00:00:04.610","1.428","1.428","-2.016","-2.016"
"00:00:04.620","1.431","1.431","-2.006","-2.006"
"00:00:04.630","1.430","1.430","-2.014","-2.014"
"00:00:04.640","1.428","1.428","-2.013","-2.013"
"00:00:04.650","1.427","1.427","-2.010","-2.010"
"00:00:04.660","1.428","1.428","-2.013","-2.013"
"00:00:04.670","1.429","1.429","-2.005","-2.005"
"00:00:04.680","1.428","1.428","-2.004","-2.004"
"00:00:04.690","1.427","1.427","-2.011","-2.011"
"00:00:04.700","1.428","1.428","-2.012","-2.012"
"00:00:04.710","1.428","1.428","-2.014","-2.014"
"00:00:04.720","1.429","1.429","-2.008","-2.008"
"00:00:04.730","1.429","1.429","-2.012","-2.012"
"00:00:04.740","1.427","1.427","-2.011","-2.011"
"00:00:04.750","1.429","1.429","-2.009","-2.009"
"00:00:04.760","1.428","1.428","-2.011","-2.011"
"00:00:04.770","1.428","1.428","-2.010","-2.010"
"00:00:04.780","1.429","1.429","-2.019","-2.019"
"00:00:04.790","1.428","1.428","-2.013","-2.013"
"00:00:04.800","1.427","1.427","-2.020","-2.020"
"00:00:04.810","1.429","1.429","-2.006","-2.006"
"00:00:04.820","1.428","1.428","-2.009","-2.009"
"00:00:04.830","1.428","1.428","-2.010","-2.010"
"00:00:04.840","1.429","1.429","-2.009","-2.009"
"00:00:04.850","1.430","1.430","-2.010","-2.010"
"00:00:04.860","1.427","1.427","-2.007","-2.007"
"00:00:04.870","1.428","1.428","-2.010","-2.010"
"00:00:04.880","1.428","1.428","-2.009","-2.009"
"00:00:04.890","1.428","1.428","-2.009","-2.009"
"00:00:04.900","1.430","1.430","-2.008","-2.008"
"00:00:04.910","1.428","1.428","-2.011","-2.011"
"00:00:04.920","1.429","1.429","-2.006","-2.006"
"00:00:04.930","1.430","1.430","-2.014","-2.014"
"00:00:04.940","1.428","1.428","-2.007","-2.007"
"00:00:04.950","1.428","1.428","-2.016","-2.016"
