"","V_out Last (V)","V_out Ave. (V)","V_Ref Last (V)","V_Ref Ave. (V)"
"00:00:00.000","1.426","1.426","-1.952","-1.952"
"00:00:00.010","1.427","1.427","-1.957","-1.957"
"00:00:00.020","1.429","1.429","-1.947","-1.947"
"00:00:00.030","1.426","1.426","-1.955","-1.955"
"00:00:00.040","1.427","1.427","-1.956","-1.956"
"00:00:00.050","1.434","1.434","-1.959","-1.959"
"00:00:00.060","1.426","1.426","-1.950","-1.950"
"00:00:00.070","1.426","1.426","-1.957","-1.957"
"00:00:00.080","1.428","1.428","-1.951","-1.951"
"00:00:00.090","1.428","1.428","-1.955","-1.955"
"00:00:00.100","1.426","1.426","-1.955","-1.955"
"00:00:00.110","1.426","1.426","-1.959","-1.959"
"00:00:00.120","1.428","1.428","-1.952","-1.952"
"00:00:00.130","1.428","1.428","-1.955","-1.955"
"00:00:00.140","1.427","1.427","-1.954","-1.954"
"00:00:00.150","1.426","1.426","-1.953","-1.953"
"00:00:00.160","1.427","1.427","-1.955","-1.955"
"00:00:00.170","1.425","1.425","-1.957","-1.957"
"00:00:00.180","1.427","1.427","-1.951","-1.951"
"00:00:00.190","1.425","1.425","-1.954","-1.954"
"00:00:00.200","1.427","1.427","-1.954","-1.954"
"00:00:00.210","1.426","1.426","-1.953","-1.953"
"00:00:00.220","1.427","1.427","-1.958","-1.958"
"00:00:00.230","1.426","1.426","-1.959","-1.959"
"00:00:00.240","1.425","1.425","-1.948","-1.948"
"00:00:00.250","1.428","1.428","-1.954","-1.954"
"00:00:00.260","1.425","1.425","-1.965","-1.965"
"00:00:00.270","1.427","1.427","-1.953","-1.953"
"00:00:00.280","1.425","1.425","-1.953","-1.953"
"00:00:00.290","1.426","1.426","-1.957","-1.957"
"00:00:00.300","1.426","1.426","-1.955","-1.955"
"00:00:00.310","1.426","1.426","-1.953","-1.953"
"00:00:00.320","1.426","1.426","-1.955","-1.955"
"00:00:00.330","1.426","1.426","-1.955","-1.955"
"00:00:00.340","1.426","1.426","-1.956","-1.956"
"00:00:00.350","1.426","1.426","-1.955","-1.955"
"00:00:00.360","1.426","1.426","-1.956","-1.956"
"00:00:00.370","1.426","1.426","-1.951","-1.951"
"00:00:00.380","1.427","1.427","-1.960","-1.960"
"00:00:00.390","1.425","1.425","-1.961","-1.961"
"00:00:00.400","1.425","1.425","-1.956","-1.956"
"00:00:00.410","1.426","1.426","-1.956","-1.956"
"00:00:00.420","1.425","1.425","-1.957","-1.957"
"00:00:00.430","1.428","1.428","-1.953","-1.953"
"00:00:00.440","1.427","1.427","-1.950","-1.950"
"00:00:00.450","1.424","1.424","-1.956","-1.956"
"00:00:00.460","1.426","1.426","-1.954","-1.954"
"00:00:00.470","1.426","1.426","-1.955","-1.955"
"00:00:00.480","1.426","1.426","-1.958","-1.958"
"00:00:00.490","1.426","1.426","-1.952","-1.952"
"00:00:00.500","1.426","1.426","-1.952","-1.952"
"00:00:00.510","1.428","1.428","-1.953","-1.953"
"00:00:00.520","1.426","1.426","-1.954","-1.954"
"00:00:00.530","1.425","1.425","-1.951","-1.951"
"00:00:00.540","1.425","1.425","-1.958","-1.958"
"00:00:00.550","1.426","1.426","-1.953","-1.953"
"00:00:00.560","1.425","1.425","-1.955","-1.955"
"00:00:00.570","1.426","1.426","-1.955","-1.955"
"00:00:00.580","1.425","1.425","-1.956","-1.956"
"00:00:00.590","1.426","1.426","-1.956","-1.956"
"00:00:00.600","1.425","1.425","-1.951","-1.951"
"00:00:00.610","1.425","1.425","-1.957","-1.957"
"00:00:00.620","1.425","1.425","-1.953","-1.953"
"00:00:00.630","1.428","1.428","-1.955","-1.955"
"00:00:00.640","1.425","1.425","-1.956","-1.956"
"00:00:00.650","1.426","1.426","-1.955","-1.955"
"00:00:00.660","1.426","1.426","-1.955","-1.955"
"00:00:00.670","1.426","1.426","-1.956","-1.956"
"00:00:00.680","1.426","1.426","-1.958","-1.958"
"00:00:00.690","1.428","1.428","-1.955","-1.955"
"00:00:00.700","1.428","1.428","-1.950","-1.950"
"00:00:00.710","1.428","1.428","-1.951","-1.951"
"00:00:00.720","1.426","1.426","-1.957","-1.957"
"00:00:00.730","1.426","1.426","-1.953","-1.953"
"00:00:00.740","1.426","1.426","-1.953","-1.953"
"00:00:00.750","1.424","1.424","-1.953","-1.953"
"00:00:00.760","1.426","1.426","-1.953","-1.953"
"00:00:00.770","1.426","1.426","-1.953","-1.953"
"00:00:00.780","1.426","1.426","-1.955","-1.955"
"00:00:00.790","1.426","1.426","-1.952","-1.952"
"00:00:00.800","1.425","1.425","-1.959","-1.959"
"00:00:00.810","1.428","1.428","-1.948","-1.948"
"00:00:00.820","1.427","1.427","-1.952","-1.952"
"00:00:00.830","1.426","1.426","-1.956","-1.956"
"00:00:00.840","1.426","1.426","-1.954","-1.954"
"00:00:00.850","1.428","1.428","-1.954","-1.954"
"00:00:00.860","1.425","1.425","-1.959","-1.959"
"00:00:00.870","1.426","1.426","-1.955","-1.955"
"00:00:00.880","1.428","1.428","-1.955","-1.955"
"00:00:00.890","1.425","1.425","-1.954","-1.954"
"00:00:00.900","1.425","1.425","-1.955","-1.955"
"00:00:00.910","1.426","1.426","-1.955","-1.955"
"00:00:00.920","1.427","1.427","-1.957","-1.957"
"00:00:00.930","1.429","1.429","-1.956","-1.956"
"00:00:00.940","1.426","1.426","-1.954","-1.954"
"00:00:00.950","1.426","1.426","-1.953","-1.953"
"00:00:00.960","1.426","1.426","-1.953","-1.953"
"00:00:00.970","1.426","1.426","-1.954","-1.954"
"00:00:00.980","1.426","1.426","-1.953","-1.953"
"00:00:00.990","1.424","1.424","-1.957","-1.957"
"00:00:01.000","1.425","1.425","-1.955","-1.955"
"00:00:01.010","1.426","1.426","-1.952","-1.952"
"00:00:01.020","1.426","1.426","-1.951","-1.951"
"00:00:01.030","1.425","1.425","-1.956","-1.956"
"00:00:01.040","1.427","1.427","-1.955","-1.955"
"00:00:01.050","1.424","1.424","-1.955","-1.955"
"00:00:01.060","1.426","1.426","-1.955","-1.955"
"00:00:01.070","1.426","1.426","-1.955","-1.955"
"00:00:01.080","1.425","1.425","-1.949","-1.949"
"00:00:01.090","1.427","1.427","-1.953","-1.953"
"00:00:01.100","1.425","1.425","-1.955","-1.955"
"00:00:01.110","1.426","1.426","-1.957","-1.957"
"00:00:01.120","1.426","1.426","-1.955","-1.955"
"00:00:01.130","1.428","1.428","-1.955","-1.955"
"00:00:01.140","1.427","1.427","-1.956","-1.956"
"00:00:01.150","1.426","1.426","-1.956","-1.956"
"00:00:01.160","1.425","1.425","-1.954","-1.954"
"00:00:01.170","1.428","1.428","-1.956","-1.956"
"00:00:01.180","1.426","1.426","-1.953","-1.953"
"00:00:01.190","1.426","1.426","-1.957","-1.957"
"00:00:01.200","1.426","1.426","-1.956","-1.956"
"00:00:01.210","1.426","1.426","-1.953","-1.953"
"00:00:01.220","1.426","1.426","-1.959","-1.959"
"00:00:01.230","1.427","1.427","-1.955","-1.955"
"00:00:01.240","1.428","1.428","-1.956","-1.956"
"00:00:01.250","1.426","1.426","-1.955","-1.955"
"00:00:01.260","1.426","1.426","-1.956","-1.956"
"00:00:01.270","1.425","1.425","-1.959","-1.959"
"00:00:01.280","1.425","1.425","-1.953","-1.953"
"00:00:01.290","1.426","1.426","-1.957","-1.957"
"00:00:01.300","1.429","1.429","-1.945","-1.945"
"00:00:01.310","1.425","1.425","-1.955","-1.955"
"00:00:01.320","1.424","1.424","-1.960","-1.960"
"00:00:01.330","1.425","1.425","-1.952","-1.952"
"00:00:01.340","1.427","1.427","-1.952","-1.952"
"00:00:01.350","1.426","1.426","-1.962","-1.962"
"00:00:01.360","1.427","1.427","-1.956","-1.956"
"00:00:01.370","1.425","1.425","-1.957","-1.957"
"00:00:01.380","1.425","1.425","-1.951","-1.951"
"00:00:01.390","1.426","1.426","-1.955","-1.955"
"00:00:01.400","1.428","1.428","-1.954","-1.954"
"00:00:01.410","1.424","1.424","-1.953","-1.953"
"00:00:01.420","1.427","1.427","-1.956","-1.956"
"00:00:01.430","1.427","1.427","-1.955","-1.955"
"00:00:01.440","1.425","1.425","-1.957","-1.957"
"00:00:01.450","1.427","1.427","-1.955","-1.955"
"00:00:01.460","1.428","1.428","-1.941","-1.941"
"00:00:01.470","1.427","1.427","-1.953","-1.953"
"00:00:01.480","1.428","1.428","-1.954","-1.954"
"00:00:01.490","1.428","1.428","-1.949","-1.949"
"00:00:01.500","1.428","1.428","-1.953","-1.953"
"00:00:01.510","1.425","1.425","-1.953","-1.953"
"00:00:01.520","1.427","1.427","-1.958","-1.958"
"00:00:01.530","1.427","1.427","-1.953","-1.953"
"00:00:01.540","1.428","1.428","-1.957","-1.957"
"00:00:01.550","1.427","1.427","-1.954","-1.954"
"00:00:01.560","1.426","1.426","-1.955","-1.955"
"00:00:01.570","1.426","1.426","-1.954","-1.954"
"00:00:01.580","1.426","1.426","-1.952","-1.952"
"00:00:01.590","1.426","1.426","-1.951","-1.951"
"00:00:01.600","1.426","1.426","-1.953","-1.953"
"00:00:01.610","1.425","1.425","-1.953","-1.953"
"00:00:01.620","1.425","1.425","-1.956","-1.956"
"00:00:01.630","1.426","1.426","-1.959","-1.959"
"00:00:01.640","1.428","1.428","-1.947","-1.947"
"00:00:01.650","1.426","1.426","-1.957","-1.957"
"00:00:01.660","1.425","1.425","-1.956","-1.956"
"00:00:01.670","1.425","1.425","-1.958","-1.958"
"00:00:01.680","1.425","1.425","-1.953","-1.953"
"00:00:01.690","1.425","1.425","-1.954","-1.954"
"00:00:01.700","1.425","1.425","-1.952","-1.952"
"00:00:01.710","1.425","1.425","-1.957","-1.957"
"00:00:01.720","1.427","1.427","-1.956","-1.956"
"00:00:01.730","1.425","1.425","-1.956","-1.956"
"00:00:01.740","1.425","1.425","-1.952","-1.952"
"00:00:01.750","1.425","1.425","-1.955","-1.955"
"00:00:01.760","1.425","1.425","-1.956","-1.956"
"00:00:01.770","1.426","1.426","-1.956","-1.956"
"00:00:01.780","1.428","1.428","-1.954","-1.954"
"00:00:01.790","1.426","1.426","-1.952","-1.952"
"00:00:01.800","1.426","1.426","-1.954","-1.954"
"00:00:01.810","1.428","1.428","-1.956","-1.956"
"00:00:01.820","1.427","1.427","-1.948","-1.948"
"00:00:01.830","1.427","1.427","-1.951","-1.951"
"00:00:01.840","1.428","1.428","-1.955","-1.955"
"00:00:01.850","1.426","1.426","-1.957","-1.957"
"00:00:01.860","1.427","1.427","-1.954","-1.954"
"00:00:01.870","1.425","1.425","-1.959","-1.959"
"00:00:01.880","1.424","1.424","-1.961","-1.961"
"00:00:01.890","1.426","1.426","-1.953","-1.953"
"00:00:01.900","1.426","1.426","-1.961","-1.961"
"00:00:01.910","1.425","1.425","-1.956","-1.956"
"00:00:01.920","1.426","1.426","-1.954","-1.954"
"00:00:01.930","1.426","1.426","-1.954","-1.954"
"00:00:01.940","1.427","1.427","-1.956","-1.956"
"00:00:01.950","1.425","1.425","-1.956","-1.956"
"00:00:01.960","1.426","1.426","-1.952","-1.952"
"00:00:01.970","1.426","1.426","-1.952","-1.952"
"00:00:01.980","1.425","1.425","-1.956","-1.956"
"00:00:01.990","1.424","1.424","-1.957","-1.957"
"00:00:02.000","1.425","1.425","-1.953","-1.953"
"00:00:02.010","1.427","1.427","-1.953","-1.953"
"00:00:02.020","1.427","1.427","-1.953","-1.953"
"00:00:02.030","1.427","1.427","-1.954","-1.954"
"00:00:02.040","1.426","1.426","-1.957","-1.957"
"00:00:02.050","1.426","1.426","-1.956","-1.956"
"00:00:02.060","1.428","1.428","-1.959","-1.959"
"00:00:02.070","1.425","1.425","-1.957","-1.957"
"00:00:02.080","1.425","1.425","-1.953","-1.953"
"00:00:02.090","1.426","1.426","-1.956","-1.956"
"00:00:02.100","1.425","1.425","-1.949","-1.949"
"00:00:02.110","1.426","1.426","-1.958","-1.958"
"00:00:02.120","1.428","1.428","-1.958","-1.958"
"00:00:02.130","1.426","1.426","-1.955","-1.955"
"00:00:02.140","1.426","1.426","-1.957","-1.957"
"00:00:02.150","1.427","1.427","-1.951","-1.951"
"00:00:02.160","1.429","1.429","-1.945","-1.945"
"00:00:02.170","1.425","1.425","-1.957","-1.957"
"00:00:02.180","1.426","1.426","-1.958","-1.958"
"00:00:02.190","1.426","1.426","-1.950","-1.950"
"00:00:02.200","1.428","1.428","-1.956","-1.956"
"00:00:02.210","1.427","1.427","-1.963","-1.963"
"00:00:02.220","1.427","1.427","-1.953","-1.953"
"00:00:02.230","1.424","1.424","-1.957","-1.957"
"00:00:02.240","1.428","1.428","-1.953","-1.953"
"00:00:02.250","1.425","1.425","-1.956","-1.956"
"00:00:02.260","1.427","1.427","-1.955","-1.955"
"00:00:02.270","1.426","1.426","-1.959","-1.959"
"00:00:02.280","1.428","1.428","-1.950","-1.950"
"00:00:02.290","1.427","1.427","-1.958","-1.958"
"00:00:02.300","1.423","1.423","-1.952","-1.952"
"00:00:02.310","1.426","1.426","-1.955","-1.955"
"00:00:02.320","1.425","1.425","-1.951","-1.951"
"00:00:02.330","1.426","1.426","-1.957","-1.957"
"00:00:02.340","1.425","1.425","-1.952","-1.952"
"00:00:02.350","1.426","1.426","-1.957","-1.957"
"00:00:02.360","1.427","1.427","-1.955","-1.955"
"00:00:02.370","1.424","1.424","-1.954","-1.954"
"00:00:02.380","1.424","1.424","-1.958","-1.958"
"00:00:02.390","1.426","1.426","-1.951","-1.951"
"00:00:02.400","1.426","1.426","-1.957","-1.957"
"00:00:02.410","1.425","1.425","-1.955","-1.955"
"00:00:02.420","1.426","1.426","-1.955","-1.955"
"00:00:02.430","1.427","1.427","-1.958","-1.958"
"00:00:02.440","1.426","1.426","-1.955","-1.955"
"00:00:02.450","1.426","1.426","-1.955","-1.955"
"00:00:02.460","1.428","1.428","-1.953","-1.953"
"00:00:02.470","1.425","1.425","-1.957","-1.957"
"00:00:02.480","1.427","1.427","-1.963","-1.963"
"00:00:02.490","1.428","1.428","-1.952","-1.952"
"00:00:02.500","1.425","1.425","-1.954","-1.954"
"00:00:02.510","1.427","1.427","-1.954","-1.954"
"00:00:02.520","1.425","1.425","-1.957","-1.957"
"00:00:02.530","1.427","1.427","-1.954","-1.954"
"00:00:02.540","1.426","1.426","-1.954","-1.954"
"00:00:02.550","1.427","1.427","-1.956","-1.956"
"00:00:02.560","1.426","1.426","-1.958","-1.958"
"00:00:02.570","1.426","1.426","-1.957","-1.957"
"00:00:02.580","1.427","1.427","-1.951","-1.951"
"00:00:02.590","1.428","1.428","-1.953","-1.953"
"00:00:02.600","1.425","1.425","-1.954","-1.954"
"00:00:02.610","1.426","1.426","-1.956","-1.956"
"00:00:02.620","1.425","1.425","-1.959","-1.959"
"00:00:02.630","1.425","1.425","-1.954","-1.954"
"00:00:02.640","1.426","1.426","-1.955","-1.955"
"00:00:02.650","1.426","1.426","-1.955","-1.955"
"00:00:02.660","1.425","1.425","-1.952","-1.952"
"00:00:02.670","1.426","1.426","-1.956","-1.956"
"00:00:02.680","1.426","1.426","-1.954","-1.954"
"00:00:02.690","1.426","1.426","-1.952","-1.952"
"00:00:02.700","1.426","1.426","-1.954","-1.954"
"00:00:02.710","1.427","1.427","-1.957","-1.957"
"00:00:02.720","1.428","1.428","-1.956","-1.956"
"00:00:02.730","1.425","1.425","-1.954","-1.954"
"00:00:02.740","1.427","1.427","-1.952","-1.952"
"00:00:02.750","1.425","1.425","-1.957","-1.957"
"00:00:02.760","1.428","1.428","-1.954","-1.954"
"00:00:02.770","1.425","1.425","-1.957","-1.957"
"00:00:02.780","1.426","1.426","-1.953","-1.953"
"00:00:02.790","1.428","1.428","-1.952","-1.952"
"00:00:02.800","1.426","1.426","-1.947","-1.947"
"00:00:02.810","1.428","1.428","-1.957","-1.957"
"00:00:02.820","1.426","1.426","-1.954","-1.954"
"00:00:02.830","1.427","1.427","-1.957","-1.957"
"00:00:02.840","1.428","1.428","-1.951","-1.951"
"00:00:02.850","1.425","1.425","-1.956","-1.956"
"00:00:02.860","1.426","1.426","-1.954","-1.954"
"00:00:02.870","1.427","1.427","-1.954","-1.954"
"00:00:02.880","1.427","1.427","-1.954","-1.954"
"00:00:02.890","1.426","1.426","-1.955","-1.955"
"00:00:02.900","1.427","1.427","-1.956","-1.956"
"00:00:02.910","1.425","1.425","-1.952","-1.952"
"00:00:02.920","1.425","1.425","-1.956","-1.956"
"00:00:02.930","1.425","1.425","-1.951","-1.951"
"00:00:02.940","1.426","1.426","-1.953","-1.953"
"00:00:02.950","1.426","1.426","-1.951","-1.951"
"00:00:02.960","1.425","1.425","-1.953","-1.953"
"00:00:02.970","1.424","1.424","-1.960","-1.960"
"00:00:02.980","1.425","1.425","-1.951","-1.951"
"00:00:02.990","1.425","1.425","-1.957","-1.957"
"00:00:03.000","1.428","1.428","-1.956","-1.956"
"00:00:03.010","1.427","1.427","-1.953","-1.953"
"00:00:03.020","1.426","1.426","-1.956","-1.956"
"00:00:03.030","1.428","1.428","-1.952","-1.952"
"00:00:03.040","1.423","1.423","-1.959","-1.959"
"00:00:03.050","1.426","1.426","-1.953","-1.953"
"00:00:03.060","1.426","1.426","-1.958","-1.958"
"00:00:03.070","1.426","1.426","-1.954","-1.954"
"00:00:03.080","1.424","1.424","-1.952","-1.952"
"00:00:03.090","1.428","1.428","-1.959","-1.959"
"00:00:03.100","1.428","1.428","-1.959","-1.959"
"00:00:03.110","1.425","1.425","-1.956","-1.956"
"00:00:03.120","1.426","1.426","-1.953","-1.953"
"00:00:03.130","1.424","1.424","-1.953","-1.953"
"00:00:03.140","1.422","1.422","-1.958","-1.958"
"00:00:03.150","1.425","1.425","-1.945","-1.945"
"00:00:03.160","1.428","1.428","-1.952","-1.952"
"00:00:03.170","1.425","1.425","-1.952","-1.952"
"00:00:03.180","1.426","1.426","-1.953","-1.953"
"00:00:03.190","1.426","1.426","-1.954","-1.954"
"00:00:03.200","1.425","1.425","-1.950","-1.950"
"00:00:03.210","1.427","1.427","-1.950","-1.950"
"00:00:03.220","1.426","1.426","-1.958","-1.958"
"00:00:03.230","1.425","1.425","-1.958","-1.958"
"00:00:03.240","1.428","1.428","-1.960","-1.960"
"00:00:03.250","1.426","1.426","-1.950","-1.950"
"00:00:03.260","1.428","1.428","-1.952","-1.952"
"00:00:03.270","1.425","1.425","-1.953","-1.953"
"00:00:03.280","1.427","1.427","-1.953","-1.953"
"00:00:03.290","1.426","1.426","-1.958","-1.958"
"00:00:03.300","1.428","1.428","-1.955","-1.955"
"00:00:03.310","1.426","1.426","-1.954","-1.954"
"00:00:03.320","1.425","1.425","-1.955","-1.955"
"00:00:03.330","1.428","1.428","-1.956","-1.956"
"00:00:03.340","1.429","1.429","-1.953","-1.953"
"00:00:03.350","1.426","1.426","-1.958","-1.958"
"00:00:03.360","1.427","1.427","-1.955","-1.955"
"00:00:03.370","1.426","1.426","-1.957","-1.957"
"00:00:03.380","1.425","1.425","-1.946","-1.946"
"00:00:03.390","1.426","1.426","-1.952","-1.952"
"00:00:03.400","1.426","1.426","-1.952","-1.952"
"00:00:03.410","1.427","1.427","-1.955","-1.955"
"00:00:03.420","1.426","1.426","-1.951","-1.951"
"00:00:03.430","1.426","1.426","-1.953","-1.953"
"00:00:03.440","1.426","1.426","-1.956","-1.956"
"00:00:03.450","1.425","1.425","-1.957","-1.957"
"00:00:03.460","1.425","1.425","-1.958","-1.958"
"00:00:03.470","1.426","1.426","-1.959","-1.959"
"00:00:03.480","1.426","1.426","-1.952","-1.952"
"00:00:03.490","1.426","1.426","-1.957","-1.957"
"00:00:03.500","1.428","1.428","-1.956","-1.956"
"00:00:03.510","1.425","1.425","-1.959","-1.959"
"00:00:03.520","1.425","1.425","-1.954","-1.954"
"00:00:03.530","1.426","1.426","-1.952","-1.952"
"00:00:03.540","1.428","1.428","-1.956","-1.956"
"00:00:03.550","1.424","1.424","-1.954","-1.954"
"00:00:03.560","1.427","1.427","-1.956","-1.956"
"00:00:03.570","1.424","1.424","-1.957","-1.957"
"00:00:03.580","1.427","1.427","-1.956","-1.956"
"00:00:03.590","1.426","1.426","-1.954","-1.954"
"00:00:03.600","1.425","1.425","-1.956","-1.956"
"00:00:03.610","1.426","1.426","-1.955","-1.955"
"00:00:03.620","1.426","1.426","-1.957","-1.957"
"00:00:03.630","1.427","1.427","-1.953","-1.953"
"00:00:03.640","1.425","1.425","-1.957","-1.957"
"00:00:03.650","1.426","1.426","-1.955","-1.955"
"00:00:03.660","1.425","1.425","-1.956","-1.956"
"00:00:03.670","1.427","1.427","-1.947","-1.947"
"00:00:03.680","1.426","1.426","-1.952","-1.952"
"00:00:03.690","1.428","1.428","-1.953","-1.953"
"00:00:03.700","1.428","1.428","-1.952","-1.952"
"00:00:03.710","1.426","1.426","-1.955","-1.955"
"00:00:03.720","1.426","1.426","-1.956","-1.956"
"00:00:03.730","1.427","1.427","-1.958","-1.958"
"00:00:03.740","1.425","1.425","-1.953","-1.953"
"00:00:03.750","1.426","1.426","-1.952","-1.952"
"00:00:03.760","1.426","1.426","-1.956","-1.956"
"00:00:03.770","1.424","1.424","-1.951","-1.951"
"00:00:03.780","1.427","1.427","-1.956","-1.956"
"00:00:03.790","1.425","1.425","-1.952","-1.952"
"00:00:03.800","1.424","1.424","-1.956","-1.956"
"00:00:03.810","1.424","1.424","-1.957","-1.957"
"00:00:03.820","1.425","1.425","-1.953","-1.953"
"00:00:03.830","1.424","1.424","-1.955","-1.955"
"00:00:03.840","1.426","1.426","-1.958","-1.958"
"00:00:03.850","1.425","1.425","-1.955","-1.955"
"00:00:03.860","1.426","1.426","-1.955","-1.955"
"00:00:03.870","1.425","1.425","-1.956","-1.956"
"00:00:03.880","1.428","1.428","-1.960","-1.960"
"00:00:03.890","1.425","1.425","-1.955","-1.955"
"00:00:03.900","1.428","1.428","-1.956","-1.956"
"00:00:03.910","1.427","1.427","-1.956","-1.956"
"00:00:03.920","1.428","1.428","-1.952","-1.952"
"00:00:03.930","1.427","1.427","-1.955","-1.955"
"00:00:03.940","1.427","1.427","-1.956","-1.956"
"00:00:03.950","1.426","1.426","-1.956","-1.956"
"00:00:03.960","1.426","1.426","-1.952","-1.952"
"00:00:03.970","1.426","1.426","-1.953","-1.953"
"00:00:03.980","1.425","1.425","-1.953","-1.953"
"00:00:03.990","1.426","1.426","-1.955","-1.955"
"00:00:04.000","1.425","1.425","-1.948","-1.948"
"00:00:04.010","1.425","1.425","-1.953","-1.953"
"00:00:04.020","1.428","1.428","-1.956","-1.956"
"00:00:04.030","1.426","1.426","-1.955","-1.955"
"00:00:04.040","1.426","1.426","-1.953","-1.953"
"00:00:04.050","1.434","1.434","-1.956","-1.956"
"00:00:04.060","1.425","1.425","-1.959","-1.959"
"00:00:04.070","1.425","1.425","-1.958","-1.958"
"00:00:04.080","1.425","1.425","-1.957","-1.957"
"00:00:04.090","1.425","1.425","-1.961","-1.961"
"00:00:04.100","1.425","1.425","-1.955","-1.955"
"00:00:04.110","1.425","1.425","-1.954","-1.954"
"00:00:04.120","1.425","1.425","-1.956","-1.956"
"00:00:04.130","1.427","1.427","-1.957","-1.957"
"00:00:04.140","1.425","1.425","-1.955","-1.955"
"00:00:04.150","1.426","1.426","-1.955","-1.955"
"00:00:04.160","1.426","1.426","-1.954","-1.954"
"00:00:04.170","1.425","1.425","-1.957","-1.957"
"00:00:04.180","1.426","1.426","-1.951","-1.951"
"00:00:04.190","1.425","1.425","-1.954","-1.954"
"00:00:04.200","1.425","1.425","-1.956","-1.956"
"00:00:04.210","1.424","1.424","-1.956","-1.956"
"00:00:04.220","1.428","1.428","-1.955","-1.955"
"00:00:04.230","1.424","1.424","-1.958","-1.958"
"00:00:04.240","1.428","1.428","-1.957","-1.957"
"00:00:04.250","1.426","1.426","-1.954","-1.954"
"00:00:04.260","1.425","1.425","-1.953","-1.953"
"00:00:04.270","1.425","1.425","-1.956","-1.956"
"00:00:04.280","1.426","1.426","-1.951","-1.951"
"00:00:04.290","1.426","1.426","-1.956","-1.956"
"00:00:04.300","1.426","1.426","-1.954","-1.954"
"00:00:04.310","1.426","1.426","-1.955","-1.955"
"00:00:04.320","1.426","1.426","-1.956","-1.956"
"00:00:04.330","1.427","1.427","-1.954","-1.954"
"00:00:04.340","1.425","1.425","-1.952","-1.952"
"00:00:04.350","1.427","1.427","-1.955","-1.955"
"00:00:04.360","1.423","1.423","-1.968","-1.968"
"00:00:04.370","1.427","1.427","-1.959","-1.959"
"00:00:04.380","1.426","1.426","-1.957","-1.957"
"00:00:04.390","1.426","1.426","-1.955","-1.955"
"00:00:04.400","1.428","1.428","-1.948","-1.948"
"00:00:04.410","1.424","1.424","-1.955","-1.955"
"00:00:04.420","1.426","1.426","-1.953","-1.953"
"00:00:04.430","1.426","1.426","-1.952","-1.952"
"00:00:04.440","1.426","1.426","-1.956","-1.956"
"00:00:04.450","1.426","1.426","-1.956","-1.956"
"00:00:04.460","1.425","1.425","-1.955","-1.955"
"00:00:04.470","1.426","1.426","-1.953","-1.953"
"00:00:04.480","1.428","1.428","-1.953","-1.953"
"00:00:04.490","1.425","1.425","-1.953","-1.953"
"00:00:04.500","1.427","1.427","-1.953","-1.953"
"00:00:04.510","1.425","1.425","-1.953","-1.953"
"00:00:04.520","1.427","1.427","-1.958","-1.958"
"00:00:04.530","1.427","1.427","-1.956","-1.956"
"00:00:04.540","1.426","1.426","-1.953","-1.953"
"00:00:04.550","1.425","1.425","-1.962","-1.962"
"00:00:04.560","1.426","1.426","-1.956","-1.956"
"00:00:04.570","1.426","1.426","-1.955","-1.955"
"00:00:04.580","1.428","1.428","-1.956","-1.956"
"00:00:04.590","1.425","1.425","-1.956","-1.956"
"00:00:04.600","1.427","1.427","-1.950","-1.950"
"00:00:04.610","1.426","1.426","-1.952","-1.952"
"00:00:04.620","1.425","1.425","-1.957","-1.957"
"00:00:04.630","1.425","1.425","-1.955","-1.955"
"00:00:04.640","1.426","1.426","-1.954","-1.954"
"00:00:04.650","1.425","1.425","-1.949","-1.949"
"00:00:04.660","1.427","1.427","-1.956","-1.956"
"00:00:04.670","1.426","1.426","-1.954","-1.954"
"00:00:04.680","1.426","1.426","-1.954","-1.954"
"00:00:04.690","1.427","1.427","-1.958","-1.958"
"00:00:04.700","1.426","1.426","-1.953","-1.953"
"00:00:04.710","1.426","1.426","-1.957","-1.957"
"00:00:04.720","1.424","1.424","-1.960","-1.960"
"00:00:04.730","1.426","1.426","-1.959","-1.959"
"00:00:04.740","1.426","1.426","-1.953","-1.953"
"00:00:04.750","1.426","1.426","-1.954","-1.954"
"00:00:04.760","1.424","1.424","-1.953","-1.953"
"00:00:04.770","1.428","1.428","-1.959","-1.959"
"00:00:04.780","1.426","1.426","-1.952","-1.952"
"00:00:04.790","1.427","1.427","-1.951","-1.951"
"00:00:04.800","1.427","1.427","-1.955","-1.955"
"00:00:04.810","1.425","1.425","-1.956","-1.956"
"00:00:04.820","1.428","1.428","-1.957","-1.957"
"00:00:04.830","1.427","1.427","-1.951","-1.951"
"00:00:04.840","1.426","1.426","-1.952","-1.952"
"00:00:04.850","1.427","1.427","-1.954","-1.954"
"00:00:04.860","1.426","1.426","-1.956","-1.956"
"00:00:04.870","1.426","1.426","-1.957","-1.957"
"00:00:04.880","1.426","1.426","-1.959","-1.959"
"00:00:04.890","1.428","1.428","-1.950","-1.950"
"00:00:04.900","1.426","1.426","-1.957","-1.957"
"00:00:04.910","1.426","1.426","-1.952","-1.952"
"00:00:04.920","1.425","1.425","-1.953","-1.953"
"00:00:04.930","1.423","1.423","-1.961","-1.961"
"00:00:04.940","1.428","1.428","-1.953","-1.953"
"00:00:04.950","1.424","1.424","-1.954","-1.954"
"00:00:04.960","1.426","1.426","-1.959","-1.959"
"00:00:04.970","1.428","1.428","-1.957","-1.957"
